filename,MAE,Cosine Distance
0347/Caroline_Kennedy_0001,0.16429342329502106,0.107
0348/Caroline_Kennedy_0002,0.18174231052398682,0.073
0349/Catherine_Zeta-Jones_0001,0.25193551182746887,-0.037
0350/Catherine_Zeta-Jones_0004,0.3622768223285675,-0.015
0351/Celso_Amorim_0001,0.3079867660999298,0.099
0352/Chan_Gailey_0001,0.26043009757995605,-0.137
0353/Chanda_Rubin_0002,0.24971680343151093,0.003
0354/Chanda_Rubin_0004,0.30710548162460327,0.075
0355/Charles_Bronson_0001,0.2765308618545532,0.02
0356/Charles_Kartman_0001,0.2264348268508911,0.066
0357/Charles_Schumer_0001,0.21131379902362823,0.017
0358/Chris_Rock_0001,0.2501189112663269,0.06
0359/Christine_Baumgartner_0001,0.1909281462430954,0.035
0360/Christine_Baumgartner_0002,0.25813114643096924,-0.056
0361/Colin_Farrell_0001,0.21037819981575012,0.074
0362/Colin_Farrell_0002,0.2980380952358246,-0.024
0363/Colin_Farrell_0003,0.3137211203575134,0.009
0364/Colin_Farrell_0004,0.23521216213703156,0.036
0365/Dalai_Lama_0001,0.20926140248775482,-0.027
0366/Daniel_Radcliffe_0001,0.2206074446439743,0.154
0367/Daryl_Hannah_0001,0.24672184884548187,-0.07
0368/David_Anderson_0001,0.3032298684120178,-0.063
0369/David_Anderson_0001,0.2866843640804291,0.015
0370/David_Beckham_0001,0.26206114888191223,-0.024
0371/David_Beckham_0009,0.26047196984291077,0.045
0372/David_Beckham_0011,0.26002228260040283,0.094
0373/David_Beckham_0013,0.3052164316177368,0.123
0374/David_Beckham_0015,0.20844128727912903,0.056
0375/David_Beckham_0020,0.23740166425704956,0.059
0376/David_Beckham_0027,0.2591865062713623,0.016
0377/Denzel_Washington_0002,0.2897074818611145,0.038
0378/Denzel_Washington_0003,0.26525917649269104,0.045
0379/Dianne_Feinstein_0001,0.2152877151966095,0.026
0380/Dianne_Feinstein_0001,0.23375390470027924,-0.102
0381/Dianne_Feinstein_0002,0.2824338674545288,-0.09
0382/Dick_Clark_0001,0.3097500205039978,0.0
0383/Dick_Clark_0001,0.24725155532360077,0.008
0384/Donald_Fehr_0001,0.2361753284931183,-0.036
0385/Donald_Fehr_0001,0.2642965316772461,0.067
0386/Donald_Fehr_0002,0.22848857939243317,0.053
0387/Donald_Fehr_0003,0.21881835162639618,0.046
0388/Dwayne_Johnson_0001,0.31456050276756287,-0.057
0389/Ed_Rosenthal_0001,0.24276481568813324,0.002
0390/Erik_Morales_0001,0.2799288034439087,0.025
0391/Erik_Morales_0002,0.27803146839141846,0.057
0392/Evan_Rachel_Wood_0002,0.26680779457092285,0.024
0393/Evander_Holyfield_0001,0.24743665754795074,0.009
0394/Eve_Pelletier_0001,0.2776302993297577,0.07
0395/Farouk_al-Sharaa_0001,0.2207111120223999,0.007
0396/Farouk_al-Sharaa_0001,0.24664722383022308,0.089
0397/Farouk_al-Sharaa_0002,0.2746874988079071,0.032
0398/Frank_Cassell_0001,0.26820820569992065,0.046
0399/Frank_Cassell_0001,0.3260444104671478,0.05
0400/Fujio_Cho_0001,0.3082839250564575,-0.07
0401/Fujio_Cho_0002,0.2164035141468048,-0.049
0402/Fujio_Cho_0003,0.22979816794395447,-0.031
0403/Fujio_Cho_0004,0.2545003890991211,-0.016
0404/Fujio_Cho_0005,0.2357507348060608,0.012
0405/Gao_Qiang_0001,0.24409767985343933,0.03
0406/Geoff_Hoon_0001,0.2991843521595001,-0.012
0407/Geoff_Hoon_0003,0.24646010994911194,-0.024
0408/Geoff_Hoon_0004,0.2622889280319214,0.062
0409/George_Brumley_0001,0.2330576628446579,-0.034
0410/George_Papandreou_0001,0.3686755895614624,0.005
0411/George_Papandreou_0001,0.22636374831199646,0.046
0412/George_Papandreou_0001,0.28168487548828125,-0.035
0413/George_Papandreou_0003,0.308837354183197,0.057
0414/Gloria_Allred_0001,0.21482466161251068,-0.101
0415/Greg_Ostertag_0001,0.19038426876068115,0.042
0416/Greg_Owen_0001,0.22117002308368683,-0.029
0417/Hanan_Ashrawi_0001,0.21853995323181152,0.056
0418/Harry_Kalas_0001,0.21371087431907654,0.034
0419/Hayley_Tullett_0001,0.21887949109077454,-0.099
0420/Howard_Dean_0001,0.265905499458313,0.073
0421/Howard_Dean_0001,0.17468643188476562,0.028
0422/Howard_Dean_0002,0.2213848978281021,0.167
0423/Howard_Dean_0004,0.2542806565761566,0.032
0424/Howard_Dean_0005,0.20212827622890472,0.046
0425/Hu_Jintao_0004,0.24649377167224884,-0.054
0426/Hu_Jintao_0005,0.17276376485824585,-0.062
0427/Hu_Jintao_0005,0.25638943910598755,0.102
0428/Hu_Jintao_0011,0.22670893371105194,0.047
0429/Ian_McKellen_0001,0.20161552727222443,-0.025
0430/Ibrahim_Jaafari_0001,0.20213904976844788,0.116
0431/Isabella_Rossellini_0001,0.27030739188194275,0.09
0432/Ishaq_Shahryar_0001,0.28363272547721863,0.06
0433/Ismail_Merchant_0001,0.20254822075366974,0.006
0434/Jacques_Chirac_0002,0.23162956535816193,0.103
0435/Jacques_Chirac_0019,0.2112196981906891,-0.009
0436/James_Cameron_0001,0.30907440185546875,-0.01
0437/James_McGreevey_0001,0.30285367369651794,-0.024
0438/James_McGreevey_0001,0.276755154132843,0.057
0439/Jason_Alexander_0001,0.3111637532711029,0.05
0440/Jason_Kidd_0002,0.20468470454216003,0.029
0441/Jason_Kidd_0003,0.3075715899467468,0.035
0442/Jason_Kidd_0006,0.2802828550338745,0.068
0443/Jelena_Dokic_0001,0.1730695366859436,0.13
0444/Jelena_Dokic_0002,0.2442953884601593,-0.136
0445/Jelena_Dokic_0002,0.3098640739917755,-0.064
0446/Jelena_Dokic_0003,0.22101131081581116,0.181
0447/Jelena_Dokic_0004,0.24288415908813477,0.046
0448/Jelena_Dokic_0004,0.27600792050361633,-0.069
0449/Jelena_Dokic_0004,0.3744048476219177,0.018
0450/Jelena_Dokic_0005,0.25107741355895996,-0.055
0451/Jelena_Dokic_0007,0.31250038743019104,0.079
0452/Jennifer_Connelly_0001,0.22131061553955078,0.042
0453/Jennifer_Connelly_0001,0.262287437915802,0.052
0454/Jennifer_Connelly_0002,0.26949331164360046,0.103
0455/Jennifer_Connelly_0003,0.35634782910346985,-0.154
0456/Jennifer_Keller_0001,0.15846823155879974,0.15
0457/Jennifer_Keller_0003,0.18250103294849396,0.096
0458/Jennifer_Reilly_0001,0.24217994511127472,-0.086
0459/Jennifer_Thompson_0001,0.27652737498283386,0.156
0460/Jim_Hahn_0001,0.21494245529174805,-0.027
0461/Jim_Hahn_0001,0.1599506437778473,-0.107
0462/Jim_Hahn_0003,0.19611302018165588,0.141
0463/Johnny_Carson_0001,0.13589748740196228,0.019
0464/Jorge_Batlle_0001,0.2816215753555298,-0.063
0465/Jorge_Batlle_0001,0.3121880888938904,-0.035
0466/Jorge_Rodolfo_Canicoba_Corral_0001,0.3127494752407074,0.012
0467/Juan_Ignacio_Chela_0001,0.2511487305164337,-0.014
0468/Juan_Ignacio_Chela_0001,0.252623587846756,0.105
0469/Juan_Ignacio_Chela_0002,0.3157908618450165,-0.05
0470/Justin_Gatlin_0001,0.2512674629688263,-0.01
0471/Karen_Mok_0001,0.24921256303787231,-0.039
0472/Katie_Harman_0001,0.29188406467437744,-0.087
0473/Katie_Harman_0001,0.29587405920028687,0.053
0474/Katie_Harman_0002,0.23360313475131989,-0.033
0475/Kenneth_Branagh_0001,0.16288702189922333,0.02
0476/Kevin_Costner_0001,0.2504926323890686,0.023
0477/Kevin_Costner_0002,0.1681213676929474,0.034
0478/Kevin_Costner_0002,0.26678818464279175,-0.021
0479/Kevin_Costner_0006,0.170894056558609,-0.022
